record_id,speaker,speaker_organization,document_symbol,document_symbol_searchable,date,year,month,day,body,sub_body,doc_number,doc_type,add_part,file_prefix,file_name_pdf
3936059,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.59,A75PV59,2021-04-16,2021,4,16,A,,75,PV.59,,A_2021_75_PV.59_,A_2021_75_PV.59_speeches.pdf
3934389,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.58,A75PV58,2021-03-25,2021,3,25,A,,75,PV.58,,A_2021_75_PV.58_,A_2021_75_PV.58_speeches.pdf
3934345,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.57,A75PV57,2021-03-19,2021,3,19,A,,75,PV.57,,A_2021_75_PV.57_,A_2021_75_PV.57_speeches.pdf
3933382,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.51,A75PV51,2021-01-28,2021,1,28,A,,75,PV.51,,A_2021_75_PV.51_,A_2021_75_PV.51_speeches.pdf
3922120,"Guterres, António, 1949-",UN. Secretary-General,A/S-31/PV.2,AS31PV2,2020-12-03,2020,12,3,A,S-31,,PV.2,,A_2020_S-31_PV.2_,A_2020_S-31_PV.2_speeches.pdf
3929979,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.33,A75PV33,2020-12-01,2020,12,1,A,,75,PV.33,,A_2020_75_PV.33_,A_2020_75_PV.33_speeches.pdf
3896394,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.16,A75PV16,2020-10-13,2020,10,13,A,,75,PV.16,,A_2020_75_PV.16_,A_2020_75_PV.16_speeches.pdf
3897766,"Guterres, António, 1949-",UN. Secretary-General,A/C.5/75/SR.3,AC575SR3,2020-10-12,2020,10,12,A,C.5,75,SR.3,,A_2020_C.5_75_SR.3_,A_2020_C.5_75_SR.3_speeches.pdf
3893135,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.4,A75PV4,2020-09-22,2020,9,22,A,,75,PV.4,,A_2020_75_PV.4_,A_2020_75_PV.4_speeches.pdf
3905564,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.3,A75PV3,2020-09-21,2020,9,21,A,,75,PV.3,,A_2020_75_PV.3_,A_2020_75_PV.3_speeches.pdf
3892153,"Guterres, António, 1949-",UN. Secretary-General,A/75/PV.1,A75PV1,2020-09-15,2020,9,15,A,,75,PV.1,,A_2020_75_PV.1_,A_2020_75_PV.1_speeches.pdf
3888898,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.66,A74PV66,2020-09-15,2020,9,15,A,,74,PV.66,,A_2020_74_PV.66_,A_2020_74_PV.66_speeches.pdf
3855397,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8738,SPV8738,2020-02-28,2020,2,28,S,,,PV.8738,,S_2020_PV.8738_,S_2020_PV.8738_speeches.pdf
3851910,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8721,SPV8721,2020-02-12,2020,2,12,S,,,PV.8721,,S_2020_PV.8721_,S_2020_PV.8721_speeches.pdf
3850702,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8717,SPV8717,2020-02-11,2020,2,11,S,,,PV.8717,,S_2020_PV.8717_,S_2020_PV.8717_speeches.pdf
3859477,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.57,A74PV57,2020-01-31,2020,1,31,A,,74,PV.57,,A_2020_74_PV.57_,A_2020_74_PV.57_speeches.pdf
3850150,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8711,SPV8711,2020-01-30,2020,1,30,S,,,PV.8711,,S_2020_PV.8711_,S_2020_PV.8711_speeches.pdf
3859329,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.54,A74PV54,2020-01-22,2020,1,22,A,,74,PV.54,,A_2020_74_PV.54_,A_2020_74_PV.54_speeches.pdf
3848775,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8699,SPV8699,2020-01-09,2020,1,9,S,,,PV.8699,,S_2020_PV.8699_,S_2020_PV.8699_speeches.pdf
3853795,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.39,A74PV39,2019-12-05,2019,12,5,A,,74,PV.39,,A_2019_74_PV.39_,A_2019_74_PV.39_speeches.pdf
3840749,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8668,SPV8668,2019-11-19,2019,11,19,S,,,PV.8668,,S_2019_PV.8668_,S_2019_PV.8668_speeches.pdf
3837263,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8649,SPV8649,2019-10-29,2019,10,29,S,,,PV.8649,,S_2019_PV.8649_,S_2019_PV.8649_speeches.pdf
3852459,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.16,A74PV16,2019-10-16,2019,10,16,A,,74,PV.16,,A_2019_74_PV.16_,A_2019_74_PV.16_speeches.pdf
3859834,"Guterres, António, 1949-",UN. Secretary-General,A/C.5/74/SR.2,AC574SR2,2019-10-08,2019,10,8,A,C.5,74,SR.2,,A_2019_C.5_74_SR.2_,A_2019_C.5_74_SR.2_speeches.pdf
3831790,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8633,SPV8633,2019-10-07,2019,10,7,S,,,PV.8633,,S_2019_PV.8633_,S_2019_PV.8633_speeches.pdf
3830235,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8626,SPV8626,2019-09-25,2019,9,25,S,,,PV.8626,,S_2019_PV.8626_,S_2019_PV.8626_speeches.pdf
3849711,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.3,A74PV3,2019-09-24,2019,9,24,A,,74,PV.3,,A_2019_74_PV.3_,A_2019_74_PV.3_speeches.pdf
3849683,"Guterres, António, 1949-",UN. Secretary-General,A/74/PV.1,A74PV1,2019-09-17,2019,9,17,A,,74,PV.1,,A_2019_74_PV.1_,A_2019_74_PV.1_speeches.pdf
3832099,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.108,A73PV108,2019-09-16,2019,9,16,A,,73,PV.108,,A_2019_73_PV.108_,A_2019_73_PV.108_speeches.pdf
3831510,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.104,A73PV104,2019-09-09,2019,9,9,A,,73,PV.104,,A_2019_73_PV.104_,A_2019_73_PV.104_speeches.pdf
3831506,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.102,A73PV102,2019-08-01,2019,8,1,A,,73,PV.102,,A_2019_73_PV.102_,A_2019_73_PV.102_speeches.pdf
3825449,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8579,SPV8579,2019-07-18,2019,7,18,S,,,PV.8579,,S_2019_PV.8579_,S_2019_PV.8579_speeches.pdf
3840027,"Guterres, António, 1949-",UN. Secretary-General,E/2019/SR.29,E2019SR29,2019-07-16,2019,7,16,E,,2019,SR.29,,E_2019_2019_SR.29_,E_2019_2019_SR.29_speeches.pdf
3830898,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.99,A73PV99,2019-07-16,2019,7,16,A,,73,PV.99,,A_2019_73_PV.99_,A_2019_73_PV.99_speeches.pdf
3839913,"Guterres, António, 1949-",UN. Secretary-General,E/2019/SR.27,E2019SR27,2019-07-08,2019,7,8,E,,2019,SR.27,,E_2019_2019_SR.27_,E_2019_2019_SR.27_speeches.pdf
3811059,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8548,SPV8548,2019-06-13,2019,6,13,S,,,PV.8548,,S_2019_PV.8548_,S_2019_PV.8548_speeches.pdf
3811005,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8546,SPV8546,2019-06-12,2019,6,12,S,,,PV.8546,,S_2019_PV.8546_,S_2019_PV.8546_speeches.pdf
3832145,"Guterres, António, 1949-",UN. Secretary-General,A/C.5/73/SR.40,AC573SR40,2019-06-04,2019,6,4,A,C.5,73,SR.40,,A_2019_C.5_73_SR.40_,A_2019_C.5_73_SR.40_speeches.pdf
3828803,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.87,A73PV87,2019-06-04,2019,6,4,A,,73,PV.87,,A_2019_73_PV.87_,A_2019_73_PV.87_speeches.pdf
3810158,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8534,SPV8534,2019-05-23,2019,5,23,S,,,PV.8534,,S_2019_PV.8534_,S_2019_PV.8534_speeches.pdf
3837965,"Guterres, António, 1949-",UN. Secretary-General,E/2019/SR.14,E2019SR14,2019-05-21,2019,5,21,E,,2019,SR.14,,E_2019_2019_SR.14_,E_2019_2019_SR.14_speeches.pdf
3807454,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8521,SPV8521,2019-05-07,2019,5,7,S,,,PV.8521,,S_2019_PV.8521_,S_2019_PV.8521_speeches.pdf
3806938,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8514,SPV8514,2019-04-23,2019,4,23,S,,,PV.8514,,S_2019_PV.8514_,S_2019_PV.8514_speeches.pdf
3806327,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8508,SPV8508,2019-04-11,2019,4,11,S,,,PV.8508,,S_2019_PV.8508_,S_2019_PV.8508_speeches.pdf
3827667,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.74,A73PV74,2019-04-10,2019,4,10,A,,73,PV.74,,A_2019_73_PV.74_,A_2019_73_PV.74_speeches.pdf
3805918,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8497,SPV8497,2019-03-29,2019,3,29,S,,,PV.8497,,S_2019_PV.8497_,S_2019_PV.8497_speeches.pdf
3827541,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.72,A73PV72,2019-03-25,2019,3,25,A,,73,PV.72,,A_2019_73_PV.72_,A_2019_73_PV.72_speeches.pdf
3827462,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.71,A73PV71,2019-03-25,2019,3,25,A,,73,PV.71,,A_2019_73_PV.71_,A_2019_73_PV.71_speeches.pdf
3801601,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8456,SPV8456,2019-02-04,2019,2,4,S,,,PV.8456,,S_2019_PV.8456_,S_2019_PV.8456_speeches.pdf
3798148,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.58,A73PV58,2018-12-18,2018,12,18,A,,73,PV.58,,A_2018_73_PV.58_,A_2018_73_PV.58_speeches.pdf
3798034,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.59,A73PV59,2018-12-18,2018,12,18,A,,73,PV.59,,A_2018_73_PV.59_,A_2018_73_PV.59_speeches.pdf
3797992,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.57,A73PV57,2018-12-18,2018,12,18,A,,73,PV.57,,A_2018_73_PV.57_,A_2018_73_PV.57_speeches.pdf
1659083,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8414,SPV8414,2018-12-06,2018,12,6,S,,,PV.8414,,S_2018_PV.8414_,S_2018_PV.8414_speeches.pdf
1659156,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8413,SPV8413,2018-12-05,2018,12,5,S,,,PV.8413,,S_2018_PV.8413_,S_2018_PV.8413_speeches.pdf
1658701,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8407,SPV8407,2018-11-20,2018,11,20,S,,,PV.8407,,S_2018_PV.8407_,S_2018_PV.8407_speeches.pdf
1658092,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8395,SPV8395,2018-11-09,2018,11,9,S,,,PV.8395,,S_2018_PV.8395_,S_2018_PV.8395_speeches.pdf
1655995,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8382,SPV8382,2018-10-25,2018,10,25,S,,,PV.8382,,S_2018_PV.8382_,S_2018_PV.8382_speeches.pdf
1655519,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8372,SPV8372,2018-10-16,2018,10,16,S,,,PV.8372,,S_2018_PV.8372_,S_2018_PV.8372_speeches.pdf
3792454,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.6,A73PV6,2018-09-25,2018,9,25,A,,73,PV.6,,A_2018_73_PV.6_,A_2018_73_PV.6_speeches.pdf
1664586,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.4,A73PV4,2018-09-24,2018,9,24,A,,73,PV.4,,A_2018_73_PV.4_,A_2018_73_PV.4_speeches.pdf
1664161,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.2,A73PV2,2018-09-21,2018,9,21,A,,73,PV.2,,A_2018_73_PV.2_,A_2018_73_PV.2_speeches.pdf
1663982,"Guterres, António, 1949-",UN. Secretary-General,A/73/PV.1,A73PV1,2018-09-18,2018,9,18,A,,73,PV.1,,A_2018_73_PV.1_,A_2018_73_PV.1_speeches.pdf
1652022,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.117,A72PV117,2018-09-17,2018,9,17,A,,72,PV.117,,A_2018_72_PV.117_,A_2018_72_PV.117_speeches.pdf
1652656,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8346,SPV8346,2018-09-10,2018,9,10,S,,,PV.8346,,S_2018_PV.8346_,S_2018_PV.8346_speeches.pdf
1651836,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.112,A72PV112,2018-09-06,2018,9,6,A,,72,PV.112,,A_2018_72_PV.112_,A_2018_72_PV.112_speeches.pdf
1652294,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8334,SPV8334,2018-08-29,2018,8,29,S,,,PV.8334,,S_2018_PV.8334_,S_2018_PV.8334_speeches.pdf
1652285,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8333,SPV8333,2018-08-28,2018,8,28,S,,,PV.8333,,S_2018_PV.8333_,S_2018_PV.8333_speeches.pdf
1651178,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.99,A72PV99,2018-06-25,2018,6,25,A,,72,PV.99,,A_2018_72_PV.99_,A_2018_72_PV.99_speeches.pdf
1649741,"Guterres, António, 1949-",UN. Secretary-General,S/PV.8293,SPV8293,2018-06-25,2018,6,25,S,,,PV.8293,,S_2018_PV.8293_,S_2018_PV.8293_speeches.pdf
1651016,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.94,A72PV94,2018-06-12,2018,6,12,A,,72,PV.94,,A_2018_72_PV.94_,A_2018_72_PV.94_speeches.pdf
1651000,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.92,A72PV92,2018-06-05,2018,6,5,A,,72,PV.92,,A_2018_72_PV.92_,A_2018_72_PV.92_speeches.pdf
1650967,"Guterres, António, 1949-",UN. Secretary-General,A/72/PV.91,A72PV91,2018-05-31,2018,5,31,A,,72,PV.91,,A_2018_72_PV.91_,A_2018_72_PV.91_speeches.pdf
811901,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.4,A70PV4,2015-09-25,2015,9,25,A,,70,PV.4,,A_2015_70_PV.4_,A_2015_70_PV.4_speeches.pdf
811859,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.3,A70PV3,2015-09-25,2015,9,25,A,,70,PV.3,,A_2015_70_PV.3_,A_2015_70_PV.3_speeches.pdf
811853,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/70/PV.1,A70PV1,2015-09-15,2015,9,15,A,,70,PV.1,,A_2015_70_PV.1_,A_2015_70_PV.1_speeches.pdf
805373,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.105,A69PV105,2015-09-14,2015,9,14,A,,69,PV.105,,A_2015_69_PV.105_,A_2015_69_PV.105_speeches.pdf
802346,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.101,A69PV101,2015-09-01,2015,9,1,A,,69,PV.101,,A_2015_69_PV.101_,A_2015_69_PV.101_speeches.pdf
808556,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7505,SPV7505,2015-08-18,2015,8,18,S,,,PV.7505,,S_2015_PV.7505_,S_2015_PV.7505_speeches.pdf
808206,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7499,SPV7499,2015-07-30,2015,7,30,S,,,PV.7499,,S_2015_PV.7499_,S_2015_PV.7499_speeches.pdf
808179,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7497,SPV7497,2015-07-29,2015,7,29,S,,,PV.7497,,S_2015_PV.7497_,S_2015_PV.7497_speeches.pdf
801891,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.99,A69PV99,2015-07-27,2015,7,27,A,,69,PV.99,,A_2015_69_PV.99_,A_2015_69_PV.99_speeches.pdf
805613,"Ban, Ki-moon, 1944-",UN. Secretary-General,E/2015/SR.49,E2015SR49,2015-07-10,2015,7,10,E,,2015,SR.49,,E_2015_2015_SR.49_,E_2015_2015_SR.49_speeches.pdf
804619,"Ban, Ki-moon, 1944-",UN. Secretary-General,E/2015/SR.42,E2015SR42,2015-07-06,2015,7,6,E,,2015,SR.42,,E_2015_2015_SR.42_,E_2015_2015_SR.42_speeches.pdf
805948,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7466,SPV7466,2015-06-18,2015,6,18,S,,,PV.7466,,S_2015_PV.7466_,S_2015_PV.7466_speeches.pdf
801696,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.94,A69PV94,2015-06-15,2015,6,15,A,,69,PV.94,,A_2015_69_PV.94_,A_2015_69_PV.94_speeches.pdf
805559,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7453,SPV7453,2015-05-29,2015,5,29,S,,,PV.7453,,S_2015_PV.7453_,S_2015_PV.7453_speeches.pdf
801583,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.90,A69PV90,2015-05-15,2015,5,15,A,,69,PV.90,,A_2015_69_PV.90_,A_2015_69_PV.90_speeches.pdf
804561,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7442,SPV7442,2015-05-13,2015,5,13,S,,,PV.7442,,S_2015_PV.7442_,S_2015_PV.7442_speeches.pdf
799408,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7432,SPV7432,2015-04-23,2015,4,23,S,,,PV.7432,,S_2015_PV.7432_,S_2015_PV.7432_speeches.pdf
799196,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7430,SPV7430,2015-04-21,2015,4,21,S,,,PV.7430,,S_2015_PV.7430_,S_2015_PV.7430_speeches.pdf
803458,"Ban, Ki-moon, 1944-",UN. Secretary-General,E/2015/SR.25,E2015SR25,2015-04-20,2015,4,20,E,,2015,SR.25,,E_2015_2015_SR.25_,E_2015_2015_SR.25_speeches.pdf
796726,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7419,SPV7419,2015-03-27,2015,3,27,S,,,PV.7419,,S_2015_PV.7419_,S_2015_PV.7419_speeches.pdf
800743,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.83,A69PV83,2015-03-25,2015,3,25,A,,69,PV.83,,A_2015_69_PV.83_,A_2015_69_PV.83_speeches.pdf
796485,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7414,SPV7414,2015-03-25,2015,3,25,S,,,PV.7414,,S_2015_PV.7414_,S_2015_PV.7414_speeches.pdf
790329,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7402,SPV7402,2015-03-09,2015,3,9,S,,,PV.7402,,S_2015_PV.7402_,S_2015_PV.7402_speeches.pdf
790195,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7389,SPV7389,2015-02-23,2015,2,23,S,,,PV.7389,,S_2015_PV.7389_,S_2015_PV.7389_speeches.pdf
790604,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7381,SPV7381,2015-02-12,2015,2,12,S,,,PV.7381,,S_2015_PV.7381_,S_2015_PV.7381_speeches.pdf
800802,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.79,A69PV79,2015-02-02,2015,2,2,A,,69,PV.79,,A_2015_69_PV.79_,A_2015_69_PV.79_speeches.pdf
789916,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7361,SPV7361,2015-01-19,2015,1,19,S,,,PV.7361,,S_2015_PV.7361_,S_2015_PV.7361_speeches.pdf
786079,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7343,SPV7343,2014-12-16,2014,12,16,S,,,PV.7343,,S_2014_PV.7343_,S_2014_PV.7343_speeches.pdf
802473,"Ban, Ki-moon, 1944-",UN. Secretary-General,E/2015/SR.3,E2015SR3,2014-12-05,2014,12,5,E,,2015,SR.3,,E_2014_2015_SR.3_,E_2014_2015_SR.3_speeches.pdf
785524,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7316,SPV7316,2014-11-19,2014,11,19,S,,,PV.7316,,S_2014_PV.7316_,S_2014_PV.7316_speeches.pdf
784235,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7281,SPV7281,2014-10-21,2014,10,21,S,,,PV.7281,,S_2014_PV.7281_,S_2014_PV.7281_speeches.pdf
783015,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.6,A69PV6,2014-09-24,2014,9,24,A,,69,PV.6,,A_2014_69_PV.6_,A_2014_69_PV.6_speeches.pdf
780400,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7272,SPV7272,2014-09-24,2014,9,24,S,,,PV.7272,,S_2014_PV.7272_,S_2014_PV.7272_speeches.pdf
783952,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/S-29/PV.1,AS29PV1,2014-09-22,2014,9,22,A,S-29,,PV.1,,A_2014_S-29_PV.1_,A_2014_S-29_PV.1_speeches.pdf
781935,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.4,A69PV4,2014-09-22,2014,9,22,A,,69,PV.4,,A_2014_69_PV.4_,A_2014_69_PV.4_speeches.pdf
782956,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.3,A69PV3,2014-09-19,2014,9,19,A,,69,PV.3,,A_2014_69_PV.3_,A_2014_69_PV.3_speeches.pdf
780055,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7268,SPV7268,2014-09-18,2014,9,18,S,,,PV.7268,,S_2014_PV.7268_,S_2014_PV.7268_speeches.pdf
782937,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.1,A69PV1,2014-09-16,2014,9,16,A,,69,PV.1,,A_2014_69_PV.1_,A_2014_69_PV.1_speeches.pdf
781055,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.109,A68PV109,2014-09-15,2014,9,15,A,,68,PV.109,,A_2014_68_PV.109_,A_2014_68_PV.109_speeches.pdf
779385,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7247,SPV7247,2014-08-21,2014,8,21,S,,,PV.7247,,S_2014_PV.7247_,S_2014_PV.7247_speeches.pdf
776583,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7228,SPV7228,2014-07-28,2014,7,28,S,,,PV.7228,,S_2014_PV.7228_,S_2014_PV.7228_speeches.pdf
776385,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7222,SPV7222,2014-07-22,2014,7,22,S,,,PV.7222,,S_2014_PV.7222_,S_2014_PV.7222_speeches.pdf
783496,"Ban, Ki-moon, 1944-",UN. Secretary-General,E/2014/SR.43,E2014SR43,2014-07-15,2014,7,15,E,,2014,SR.43,,E_2014_2014_SR.43_,E_2014_2014_SR.43_speeches.pdf
778895,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7214,SPV7214,2014-07-10,2014,7,10,S,,,PV.7214,,S_2014_PV.7214_,S_2014_PV.7214_speeches.pdf
782688,"Ban, Ki-moon, 1944-",UN. Secretary-General,E/2014/SR.31,E2014SR31,2014-07-07,2014,7,7,E,,2014,SR.31,,E_2014_2014_SR.31_,E_2014_2014_SR.31_speeches.pdf
779814,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7196,SPV7196,2014-06-11,2014,6,11,S,,,PV.7196,,S_2014_PV.7196_,S_2014_PV.7196_speeches.pdf
775951,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.93,A68PV93,2014-06-11,2014,6,11,A,,68,PV.93,,A_2014_68_PV.93_,A_2014_68_PV.93_speeches.pdf
775811,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.91,A68PV91,2014-06-06,2014,6,6,A,,68,PV.91,,A_2014_68_PV.91_,A_2014_68_PV.91_speeches.pdf
782266,"Ban, Ki-moon, 1944-",UN. Secretary-General,E/2014/SR.14,E2014SR14,2014-05-27,2014,5,27,E,,2014,SR.14,,E_2014_2014_SR.14_,E_2014_2014_SR.14_speeches.pdf
777788,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7172,SPV7172,2014-05-12,2014,5,12,S,,,PV.7172,,S_2014_PV.7172_,S_2014_PV.7172_speeches.pdf
777487,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7161,SPV7161,2014-04-28,2014,4,28,S,,,PV.7161,,S_2014_PV.7161_,S_2014_PV.7161_speeches.pdf
777180,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7160,SPV7160,2014-04-25,2014,4,25,S,,,PV.7160,,S_2014_PV.7160_,S_2014_PV.7160_speeches.pdf
772699,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.81,A68PV81,2014-04-09,2014,4,9,A,,68,PV.81,,A_2014_68_PV.81_,A_2014_68_PV.81_speeches.pdf
775511,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7129,SPV7129,2014-03-07,2014,3,7,S,,,PV.7129,,S_2014_PV.7129_,S_2014_PV.7129_speeches.pdf
775311,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7116,SPV7116,2014-02-22,2014,2,22,S,,,PV.7116,,S_2014_PV.7116_,S_2014_PV.7116_speeches.pdf
775307,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7114,SPV7114,2014-02-20,2014,2,20,S,,,PV.7114,,S_2014_PV.7114_,S_2014_PV.7114_speeches.pdf
775048,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7113,SPV7113,2014-02-19,2014,2,19,S,,,PV.7113,,S_2014_PV.7113_,S_2014_PV.7113_speeches.pdf
775005,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7112,SPV7112,2014-02-14,2014,2,14,S,,,PV.7112,,S_2014_PV.7112_,S_2014_PV.7112_speeches.pdf
765153,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7096,SPV7096,2014-01-20,2014,1,20,S,,,PV.7096,,S_2014_PV.7096_,S_2014_PV.7096_speeches.pdf
764149,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7091,SPV7091,2013-12-24,2013,12,24,S,,,PV.7091,,S_2013_PV.7091_,S_2013_PV.7091_speeches.pdf
763891,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7090,SPV7090,2013-12-18,2013,12,18,S,,,PV.7090,,S_2013_PV.7090_,S_2013_PV.7090_speeches.pdf
763636,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7081,SPV7081,2013-12-12,2013,12,12,S,,,PV.7081,,S_2013_PV.7081_,S_2013_PV.7081_speeches.pdf
772151,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/C.5/68/SR.11,AC568SR11,2013-10-28,2013,10,28,A,C.5,68,SR.11,,A_2013_C.5_68_SR.11_,A_2013_C.5_68_SR.11_speeches.pdf
762688,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7050,SPV7050,2013-10-28,2013,10,28,S,,,PV.7050,,S_2013_PV.7050_,S_2013_PV.7050_speeches.pdf
759816,"Ban, Ki-moon, 1944-",UN. Secretary-General,S/PV.7044,SPV7044,2013-10-18,2013,10,18,S,,,PV.7044,,S_2013_PV.7044_,S_2013_PV.7044_speeches.pdf
